DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2004-11,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2004-12,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-01,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-02,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-03,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-04,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-05,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-06,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-07,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-08,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-09,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-10,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-11,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2005-12,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-01,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-02,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-03,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-04,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-05,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-06,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-07,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-08,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-09,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-10,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2006-12,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-01,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-02,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-03,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-04,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-05,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-06,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-07,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-08,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-09,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-10,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-11,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2007-12,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-01,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-02,3.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-03,3.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-04,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-05,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-06,4.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-07,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-08,3.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-09,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-10,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-11,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2008-12,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-01,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-02,1.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-03,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-04,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-05,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-06,-0.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-07,-0.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-08,0.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-09,0.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-10,0.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-11,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2009-12,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-01,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-02,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-03,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-04,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-05,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-06,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-07,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-08,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-09,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-10,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-11,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2010-12,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-01,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-02,3.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-03,3.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-04,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-05,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-06,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-07,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-08,3.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-09,3.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-10,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-11,3.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2011-12,3.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-01,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-02,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-03,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-04,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-05,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-06,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-07,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-08,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-09,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-10,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-11,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2012-12,2.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-01,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-02,2.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-03,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-04,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-05,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-06,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-07,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-08,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-09,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-10,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2013-12,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-01,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-02,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-03,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-04,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-05,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-06,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-07,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-08,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-09,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-10,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2014-12,0.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-01,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-02,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-03,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-04,0.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-05,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-06,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-07,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-08,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-09,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-10,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-11,0.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2015-12,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-01,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-02,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-03,0.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-04,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-05,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-06,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-07,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-08,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-09,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-10,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-11,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2016-12,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-01,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-02,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-03,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-04,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-05,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-06,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-07,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-08,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-09,2.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-10,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-11,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2017-12,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-01,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-02,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-03,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-04,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-05,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-06,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-07,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-08,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-09,2.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-10,2.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-11,2.3,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2018-12,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-01,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-02,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-03,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-04,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-05,1.7,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-06,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-07,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-08,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-09,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-10,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-11,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2019-12,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-01,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-02,2.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-03,1.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-04,1.5,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-05,0.6,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-06,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-07,1.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-08,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-09,1.2,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-10,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-11,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2020-12,1.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-01,1.1,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-02,1.4,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-03,2.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-04,1.9,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-05,3.0,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-06,2.8,,
ESTAT:PRC_HICP_MANR(1.0),03/06/25 11:00:00,Monthly,Annual rate of change,All-items HICP,Austria,2021-07,2.8,,
